FID,NFDBFIREID,SRC_AGENCY,NAT_PARK,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,SIZE_HA,CAUSE,CAUSE2,FIRE_TYPE,RESPONSE,PROTZONE,PRESCRIBED,MORE_INFO,CFS_NOTE1,CFS_NOTE2,ACQ_DATE
142738,BC-2009-2009-C20318,BC, ,2009-C20318, ,52.3769,-122.1701,2009,7,5,2009-07-05 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00
14678,BC-1950-1950-V00375,BC, ,1950-V00375, ,50.068,-125.687,1950,9,19,1950-09-19 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
248563,MB-0-MB2020EA003,MB, ,MB2020EA003,EA003,50.587778,-96.244722,2020,4,21,2020-04-21 00:00:00,,2020-04-22 00:00:00,1.9,H,H, ,FUL, , ,RESPONSE: FULL, , ,2021-05-31 00:00:00
389578,ON-2005-SUD101,ON, ,SUD101, ,46.6008,-80.842,2005,7,3,2005-07-03 00:00:00,,2005-07-03 00:00:00,0.10000000149,H,H,IFR,FUL, , , , , ,2023-05-06 00:00:00
356026,NT-1990-VQ030-90,NT, ,VQ030-90, ,66.25,-132.8333,1990,7,24,1990-07-24 00:00:00,,1990-08-17 00:00:00,18500.0,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
80305,BC-1984-1984-K50110,BC, ,1984-K50110, ,49.427,-119.804,1984,8,3,1984-08-03 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
366574,NT-1970-1970SM-019,NT, ,1970SM-019, ,60.9667,-113.7,1970,7,4,1970-07-04 00:00:00,,,0.05,N,N, , ,Intensive, , , , ,
404057,ON-1986-PEM25,ON, ,PEM25, ,46.0703,-77.4625,1986,4,19,1986-04-19 00:00:00,,1986-04-20 00:00:00,0.699999988079,H,H,IFR, , , , , , ,2023-05-06 00:00:00
144418,BC-2009-2009-N50853,BC, ,2009-N50853, ,50.5827,-117.4677,2009,9,1,2009-09-01 00:00:00,,,0.06,N,N,Fire, , , , , , ,2020-05-05 00:00:00
422425,ON-2019-RED75,ON, ,RED75, ,50.8112,-93.8182,2019,8,23,2019-08-23 00:00:00,,2019-09-14 00:00:00,44.7999992371,H,H,IFR,FUL, , , , , ,2023-05-06 00:00:00
310256,QC-2007-312,QC, ,2007-312, ,53.79587,-78.90296,2007,6,6,2007-06-06 00:00:00,,2007-06-07 00:00:00,2.3,H,H, , ,Nordique, , , , ,2018-05-18 00:00:00
281970,QC-1976-6259,QC, ,1976-6259, ,48.18825,-75.3158,1976,10,4,1976-10-04 00:00:00,,1976-10-06 00:00:00,3.2,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
13337,BC-1952-1952-K00406,BC, ,1952-K00406, ,50.905,-122.232,1952,8,8,1952-08-08 00:00:00,,,0.8,H,H,Fire, , , , , , ,2020-05-05 00:00:00
314817,QC-2013-279,QC, ,2013-279, ,51.5325,-75.4539,2013,6,19,2013-06-19 00:00:00,,2013-06-24 00:00:00,1.0,H,H, , ,Nordique, , , , ,2018-05-18 00:00:00
203729,AB-2012-CWF374,AB, ,CWF374, ,49.3652,-114.323433,2012,9,3,2012-09-03 00:00:00,,2012-09-03 00:00:00,0.01,H,H, , , , ,fueltype:, , ,2020-06-01 00:00:00
375376,ON-1988-THU142,ON, ,THU142, ,48.5216,-89.0043,1988,7,5,1988-07-05 00:00:00,,1988-07-06 00:00:00,0.20000000298,H,H,IFR, , , , , , ,2023-05-06 00:00:00
296021,QC-1991-5076,QC, ,1991-5076, ,49.8783,-71.76495,1991,6,18,1991-06-18 00:00:00,,1991-06-22 00:00:00,0.1,N,N, , ,Intensive, , , , ,2018-05-18 00:00:00
417705,ON-1987-BRA46,ON, ,BRA46, ,44.9141,-79.5375,1987,8,23,1987-08-23 00:00:00,,1987-08-27 00:00:00,1.39999997616,U,U,IFR, , , , , , ,2023-05-06 00:00:00
67006,BC-1974-1974-C60299,BC, ,1974-C60299, ,52.934,-122.051,1974,9,19,1974-09-19 00:00:00,,,0.8,H,H,Fire, , , , , , ,2020-05-05 00:00:00
419969,ON-2019-TIM8,ON, ,TIM8, ,47.8232,-82.0982,2019,8,2,2019-08-02 00:00:00,,2019-08-05 00:00:00,0.10000000149,N,N,IFR,FUL, , , , , ,2023-05-06 00:00:00
435455,AB-2023-WWF010,AB, ,WWF010, ,54.357661,-116.620694,2023,4,19,2023-04-19 00:00:00,,,0.08,U,U,Ground, , , ,Provincial Land, , ,2024-06-13 00:00:00
88789,BC-1986-1986-K30012,BC, ,1986-K30012, ,51.01,-118.708,1986,6,5,1986-06-05 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
81795,BC-1983-1983-G20008,BC, ,1983-G20008, ,53.662,-122.682,1983,5,15,1983-05-15 00:00:00,,,1.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00
112283,BC-1992-1992-C30015,BC, ,1992-C30015, ,52.768,-120.853,1992,6,27,1992-06-27 00:00:00,,,0.0,N,N,Fire, , , , , , ,2020-05-05 00:00:00
159966,BC-2021-2021-V70461,BC, ,2021-V70461, ,49.0762,-123.9074,2021,5,6,2021-05-06 00:00:00,,,0.009,H,H,Fire, , , , , , ,2022-04-11 00:00:00
181972,AB-1976-DL2-008-76,AB, ,DL2-008-76,DL2008,54.4167,-111.7502,1976,4,29,1976-04-29 00:00:00,,,82.1511853747,H,H, , , , , , , ,2020-06-01 00:00:00
192673,AB-2008-EWF130,AB, ,EWF130, ,53.364833,-117.720833,2008,10,2,2008-10-02 00:00:00,,2008-10-02 00:00:00,0.01,H,H,Surface, , , ,fueltype:, , ,2020-06-01 00:00:00
103269,BC-1992-1992-K10072,BC, ,1992-K10072, ,52.339,-120.416,1992,6,27,1992-06-27 00:00:00,,,0.2,N,N,Fire, , , , , , ,2020-05-05 00:00:00
1813,BC-2023-2023-K52048,BC, ,2023-K52048,Shingle Creek,49.5256,-119.8297,2023,7,21,2023-07-21 00:00:00,,2023-07-27 00:00:00,0.08,N,N,Fire,FUL, , ,Riddle Creek, , ,2024-05-06 00:00:00
74712,BC-1979-1979-N70027,BC, ,1979-N70027, ,50.412,-116.925,1979,8,2,1979-08-02 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
87358,BC-1981-1981-K10097,BC, ,1981-K10097, ,52.268,-119.075,1981,8,18,1981-08-18 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
30833,BC-1959-1959-N00228,BC, ,1959-N00228, ,49.684,-116.804,1959,8,7,1959-08-07 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
323024,NL-2009-198,NL, ,2009-198, ,47.43,-52.78,2009,7,7,2009-07-07 00:00:00,,,0.0,H,H, , , , , ,merged with orig src, ,2018-03-15 00:00:00
87203,BC-1985-1985-R20041,BC, ,1985-R20041, ,54.441,-126.579,1985,8,31,1985-08-31 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
79219,BC-1984-1984-N10091,BC, ,1984-N10091, ,49.633,-115.76,1984,8,12,1984-08-12 00:00:00,,,0.6,N,N,Fire, , , , , , ,2020-05-05 00:00:00
393889,ON-1983-BRA44,ON, ,BRA44, ,44.8828,-79.2875,1983,8,29,1983-08-29 00:00:00,,1983-09-05 00:00:00,2.20000004768,N,N,IFR, , , , , , ,2023-05-06 00:00:00
378344,ON-1986-NIP14,ON, ,NIP14, ,49.0234,-88.2126,1986,7,15,1986-07-15 00:00:00,,1986-07-15 00:00:00,0.10000000149,H,H,IFR, , , , , , ,2023-05-06 00:00:00
22198,BC-1961-1961-C00390,BC, ,1961-C00390, ,53.26,-120.833,1961,6,18,1961-06-18 00:00:00,,,16.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
37287,BC-1962-1962-K00349,BC, ,1962-K00349, ,52.568,-119.087,1962,7,28,1962-07-28 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
229000,SK-1984-SHORELINE,SK, ,SHORELINE,SHORELINE,55.026,-109.5833,1984,8,5,1984-08-05 00:00:00,,1984-08-07 00:00:00,0.01,N,N,Wildfire, , , , , , ,2020-04-03 00:00:00
150340,BC-2013-2013-V50676,BC, ,2013-V50676, ,49.949,-123.77,2013,8,29,2013-08-29 00:00:00,,,0.15,N,N,Fire, , , , , , ,2020-05-05 00:00:00
237964,SK-1982-BIC,SK, ,BIC,BIC,55.7708,-109.0521,1982,6,18,1982-06-18 00:00:00,,1982-06-21 00:00:00,0.1,H,H,Wildfire, , , , , , ,2020-04-03 00:00:00
129638,BC-2003-2003-K40290,BC, ,2003-K40290, ,50.4075,-119.951,2003,7,31,2003-07-31 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00
191916,AB-2008-LWF048,AB, ,LWF048, ,54.516728,-110.417475,2008,5,18,2008-05-18 00:00:00,,2008-05-18 00:00:00,0.01,H,H,Surface, , , ,fueltype:, , ,2020-06-01 00:00:00
117946,BC-1995-1995-C50087,BC, ,1995-C50087, ,52.502,-125.268,1995,4,24,1995-04-24 00:00:00,,,1.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00
295784,QC-1989-5050,QC, ,1989-5050, ,50.2527,-73.90823,1989,6,24,1989-06-24 00:00:00,,1989-06-28 00:00:00,4.5,N,N, , ,Intensive, , , , ,2018-05-18 00:00:00
2739,SK-2023-23DB-SANDY,SK, ,23DB-SANDY, ,55.527883,-102.31925,2023,9,25,2023-09-25 00:00:00,,2023-09-25 00:00:00,0.1,H,H, , , , , , , ,2024-05-02 00:00:00
48289,BC-1967-1967-K00362,BC, ,1967-K00362, ,50.876,-119.641,1967,7,2,1967-07-02 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
71783,BC-1981-1981-G40005,BC, ,1981-G40005, ,54.22,-124.803,1981,5,16,1981-05-16 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
208568,AB-2013-CWF330,AB, ,CWF330, ,49.4571,-114.396217,2013,9,2,2013-09-02 00:00:00,,2013-09-02 00:00:00,0.01,H,H, , , , ,fueltype:, , ,2020-06-01 00:00:00
297431,QC-1991-5024,QC, ,1991-5024, ,48.57284,-71.399,1991,5,20,1991-05-20 00:00:00,,1991-05-21 00:00:00,0.4,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
172382,AB-1992-DL2-101-92,AB, ,DL2-101-92,DL2101,54.6585,-111.4004,1992,8,18,1992-08-18 00:00:00,,1992-08-21 00:00:00,0.2,N,N,Ground, , , , , , ,2020-06-01 00:00:00
425673,ON-1996-COC14,ON, ,COC14, ,55.112,-89.7514,1996,7,30,1996-07-30 00:00:00,,,1800.0,N,N,OFR,MON, , , , , ,2023-05-06 00:00:00
8970,SK-2022-22DB-PNIR06,SK, ,22DB-PNIR06, ,55.179,-102.9376,2022,5,25,2022-05-25 00:00:00,,2022-05-25 00:00:00,0.1,H,H,Wildfire, , , , , , ,2023-02-05 00:00:00
74234,BC-1980-1980-K30001,BC, ,1980-K30001, ,50.825,-119.322,1980,4,2,1980-04-02 00:00:00,,,6.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
185416,AB-1980-DA1-034-80,AB, ,DA1-034-80,DA1034,56.3662,-112.3029,1980,6,15,1980-06-15 00:00:00,,,0.0,N,N, , , , , , , ,2020-06-01 00:00:00
434152,ON-2018-SUD72,ON, ,SUD72, ,46.2112,-81.291,2018,7,11,2018-07-11 00:00:00,,2018-07-12 00:00:00,0.300000011921,N,N,IFR,FUL, , , , , ,2023-05-06 00:00:00
420336,ON-2021-THU98,ON, ,THU98, ,48.0693,-89.667,2021,8,10,2021-08-10 00:00:00,,2021-08-21 00:00:00,1.70000004768,N,N,IFR,FUL, , , , , ,2023-05-06 00:00:00
395263,ON-2002-COC14,ON, ,COC14, ,49.8897,-80.1438,2002,7,4,2002-07-04 00:00:00,,2002-07-07 00:00:00,0.10000000149,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
171999,AB-1992-DS2-013-92,AB, ,DS2-013-92,DS2013,54.9431,-114.1948,1992,8,7,1992-08-07 00:00:00,,1992-08-11 00:00:00,0.2,N,N,Ground, , , , , , ,2020-06-01 00:00:00
387330,ON-1997-NOR47,ON, ,NOR47, ,46.6956,-80.1172,1997,7,24,1997-07-24 00:00:00,,1997-07-24 00:00:00,0.10000000149,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
420032,ON-2020-SUD15,ON, ,SUD15, ,46.286,-81.8055,2020,5,23,2020-05-23 00:00:00,,2020-05-25 00:00:00,4.80000019073,H,H,IFR,FUL, , , , , ,2023-05-06 00:00:00
33643,BC-1960-1960-N00595,BC, ,1960-N00595, ,49.492,-115.804,1960,10,3,1960-10-03 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
139383,BC-2009-2009-V30366,BC, ,2009-V30366, ,50.0027,-122.9583,2009,6,13,2009-06-13 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00
151760,BC-2018-2018-R30277,BC, ,2018-R30277, ,54.8262,-127.9041,2018,5,20,2018-05-20 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
168567,AB-1983-DB3-002-83,AB, ,DB3-002-83,DB3002,51.0977,-115.0851,1983,6,9,1983-06-09 00:00:00,,1983-06-09 00:00:00,0.1,H,H,Ground, , , , , , ,2020-06-01 00:00:00
407721,ON-1980-THU9,ON, ,THU9, ,49.0235,-90.4375,1980,4,28,1980-04-28 00:00:00,,1980-04-29 00:00:00,1.60000002384,H,H,IFR, , , , , , ,2023-05-06 00:00:00
10027,BC-2022-2022-C32732,BC, ,2022-C32732, ,52.0936,-121.6225,2022,10,17,2022-10-17 00:00:00,,2022-10-25 00:00:00,6.0,H,H,Fire,FUL, , ,Redeau Lake Rd, , ,2023-04-17 00:00:00
425478,ON-1989-ESP26,ON, ,ESP26, ,46.6254,-82.1887,1989,7,17,1989-07-17 00:00:00,,1989-07-21 00:00:00,0.20000000298,N,N,IFR,SUP, , , , , ,2023-05-06 00:00:00
209516,AB-1999-W03071,AB, ,W03071, ,57.7837,-115.3575,1999,7,22,1999-07-22 00:00:00,,1999-07-22 00:00:00,0.2,N,N,Ground, , , ,fueltype: M2, , ,2020-06-01 00:00:00
432430,ON-2018-KEN73,ON, ,KEN73, ,49.7017,-94.3577,2018,7,15,2018-07-15 00:00:00,,2018-07-15 00:00:00,0.10000000149,H,H,IFR,FUL, , , , , ,2023-05-06 00:00:00
212715,AB-1998-N01012,AB, ,N01012, ,54.0903,-118.0302,1998,8,14,1998-08-14 00:00:00,,1998-08-14 00:00:00,0.01,N,N,Surface, , , ,fueltype: C2, , ,2020-06-01 00:00:00
11201,BC-1951-1951-G00022,BC, ,1951-G00022, ,55.992,-121.928,1951,5,20,1951-05-20 00:00:00,,,97.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
283671,QC-1977-6160,QC, ,1977-6160, ,46.67656,-76.34458,1977,5,20,1977-05-20 00:00:00,,1977-05-23 00:00:00,0.0,N,N, , ,Intensive, , , , ,2018-05-18 00:00:00
361764,NT-1998-HY022-98,NT, ,HY022-98, ,60.1275,-119.0888,1998,7,11,1998-07-11 00:00:00,,1998-07-14 00:00:00,1.0,N,N, , ,Initial Attack, , , , ,2018-06-15 00:00:00
14239,BC-1952-1952-K00205,BC, ,1952-K00205, ,50.318,-119.391,1952,7,30,1952-07-30 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
227475,SK-1987-GRAVE,SK, ,GRAVE,GRAVE,55.1302,-105.3021,1987,6,4,1987-06-04 00:00:00,,1987-06-05 00:00:00,0.01,N,N,Wildfire, , , , , , ,2020-04-03 00:00:00
271710,MB-2007-EA007,MB, ,EA007, ,49.334722,-96.283611,2007,4,20,2007-04-20 00:00:00,,,1.5,H,H, ,FUL,FUL-R (High Priority), ,Actioned, , ,2009-07-06 00:00:00
249735,MB-1976-1-8-7-76,MB, ,1-8-7-76, ,54.3618,-99.0948,1976,5,12,1976-05-12 00:00:00,,1976-05-14 00:00:00,18.2,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
263967,MB-1992-2-04-13-92,MB, ,2-04-13-92, ,54.733,-100.117,1992,8,15,1992-08-15 00:00:00,,1992-08-20 00:00:00,0.2,N,N, , ,Intensive, , , , ,2008-07-24 00:00:00
375362,ON-1987-THU43,ON, ,THU43, ,48.5078,-89.1624,1987,4,19,1987-04-19 00:00:00,,1987-04-21 00:00:00,1.39999997616,H,H,IFR, , , , , , ,2023-05-06 00:00:00
63081,BC-1978-1978-K70018,BC, ,1978-K70018, ,50.97,-118.856,1978,8,4,1978-08-04 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
311153,QC-2005-485,QC, ,2005-485, ,49.5018,-71.02933,2005,6,28,2005-06-28 00:00:00,,2005-07-02 00:00:00,2.3,N,N, , ,Intensive, , , , ,2018-05-18 00:00:00
38107,BC-1963-1963-K00893,BC, ,1963-K00893, ,50.492,-118.437,1963,8,1,1963-08-01 00:00:00,,,0.4,N,N,Fire, , , , , , ,2020-05-05 00:00:00
125816,BC-1999-1999-K50174,BC, ,1999-K50174, ,49.2268,-119.842,1999,8,6,1999-08-06 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
198469,AB-2012-CWF159,AB, ,CWF159, ,50.8715,-114.70465,2012,7,1,2012-07-01 00:00:00,,2012-07-01 00:00:00,0.01,H,H, , , , ,fueltype:, , ,2020-06-01 00:00:00
247398,SK-2017-17DB-BIRD,SK, ,17DB-BIRD,17DB-BIRD,54.866967,-103.502333,2017,8,8,2017-08-08 00:00:00,,2017-08-08 00:00:00,0.1,H,H,Wildfire, , , , , , ,2020-04-03 00:00:00
393216,ON-2006-KEN82,ON, ,KEN82, ,50.096,-93.9297,2006,7,14,2006-07-14 00:00:00,,2006-07-16 00:00:00,0.10000000149,N,N,IFR,FUL, , , , , ,2023-05-06 00:00:00
227651,SK-1997-PALM,SK, ,PALM,PALM,56.3698,-108.8646,1997,7,15,1997-07-15 00:00:00,,1997-07-18 00:00:00,0.5,N,N,Wildfire, , , , , , ,2020-04-03 00:00:00
140677,BC-2009-2009-V60860,BC, ,2009-V60860, ,48.3142,-123.6514,2009,7,22,2009-07-22 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00
39114,BC-1965-1965-N00318,BC, ,1965-N00318, ,49.713,-117.01,1965,7,28,1965-07-28 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
22046,BC-1961-1961-G00269,BC, ,1961-G00269, ,53.818,-121.083,1961,6,25,1961-06-25 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
193891,AB-2010-HWF148,AB, ,HWF148, ,59.064883,-118.049983,2010,7,11,2010-07-11 00:00:00,,2010-07-12 00:00:00,0.2,N,N,Surface, , , ,fueltype: C2, , ,2020-06-01 00:00:00
213029,AB-1998-N02020,AB, ,N02020, ,53.4736,-116.7557,1998,5,3,1998-05-03 00:00:00,,1998-05-24 00:00:00,390.0,H,H,Crown, , , ,fueltype: C2, , ,2020-06-01 00:00:00
200453,AB-2015-MWF053,AB, ,MWF053, ,56.768608,-110.326164,2015,6,24,2015-06-24 00:00:00,,2015-07-08 00:00:00,99.1,N,N,Surface, , , ,fueltype: C2, , ,2020-06-01 00:00:00
132911,BC-2006-2006-C20483,BC, ,2006-C20483, ,51.6922,-122.5177,2006,9,22,2006-09-22 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
422776,ON-1994-SLK115,ON, ,SLK115, ,53.3252,-92.2418,1994,6,28,1994-06-28 00:00:00,,1994-07-15 00:00:00,75.0,N,N,IFR,MON, , , , , ,2023-05-06 00:00:00
384747,ON-1976-SUD289,ON, ,SUD289, ,46.4453,-80.7125,1976,8,25,1976-08-25 00:00:00,,1976-08-27 00:00:00,0.10000000149,H,H,IFR, , , , , , ,2023-05-06 00:00:00
235855,SK-1993-MCINTOSH1,SK, ,MCINTOSH1,MCINTOSH1,59.4844,-106.3646,1993,9,15,1993-09-15 00:00:00,,1993-09-30 00:00:00,1.0,H,H,Wildfire, , , , , , ,2020-04-03 00:00:00
46934,BC-1971-1971-R70044,BC, ,1971-R70044, ,54.698,-127.053,1971,5,16,1971-05-16 00:00:00,,,0.8,H,H,Fire, , , , , , ,2020-05-05 00:00:00
199926,AB-2012-SWF126,AB, ,SWF126, ,56.769517,-115.821417,2012,8,19,2012-08-19 00:00:00,,2012-08-20 00:00:00,0.01,N,N,Surface, , , ,fueltype: C2, , ,2020-06-01 00:00:00
318477,QC-2020-20201080656,QC, ,20201080656, ,52.0486,-59.3422,2020,8,9,2020-08-09 00:00:00,,2020-09-03 00:00:00,130.5,N,N, , ,nordique, , , , ,2021-04-15 00:00:00
66392,BC-1981-1981-G80042,BC, ,1981-G80042, ,56.633,-121.017,1981,8,21,1981-08-21 00:00:00,,,0.9,H,H,Fire, , , , , , ,2020-05-05 00:00:00
72276,BC-1979-1979-GC0021,BC, ,1979-GC0021, ,54.311,-122.943,1979,9,15,1979-09-15 00:00:00,,,4.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00
203514,AB-2011-CWF083,AB, ,CWF083, ,49.606133,-114.381567,2011,7,17,2011-07-17 00:00:00,,2011-07-17 00:00:00,0.01,H,H,Surface, , , ,fueltype: C1, , ,2020-06-01 00:00:00
230228,SK-2014-14PA-DITCH04,SK, ,14PA-DITCH04,14PA-DITCH04,53.368019,-105.758433,2014,5,15,2014-05-15 00:00:00,,2014-05-15 00:00:00,1.0,H,H,Wildfire, , , , , , ,2020-04-03 00:00:00
67702,BC-1977-1977-CA0016,BC, ,1977-CA0016, ,52.26,-124.063,1977,5,9,1977-05-09 00:00:00,,,0.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00
3843,QC-2023-20231080115,QC, ,20231080115, ,45.2907,-73.7336,2023,5,14,2023-05-14 00:00:00,,2023-05-15 00:00:00,2.24700285386,H,H, , ,Intensive, , , , ,2024-05-06 00:00:00
312939,QC-2007-803,QC, ,2007-803, ,47.36121,-76.61887,2007,8,3,2007-08-03 00:00:00,,2007-08-08 00:00:00,0.0,N,N, , ,Intensive, , , , ,2018-05-18 00:00:00
33661,BC-1960-1960-N00240,BC, ,1960-N00240, ,49.097,-115.099,1960,7,20,1960-07-20 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
404071,ON-1989-PEM18,ON, ,PEM18, ,45.5474,-76.6692,1989,4,19,1989-04-19 00:00:00,,1989-04-26 00:00:00,0.10000000149,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
346930,YT-2018-2018RR006,YT, ,2018RR006, ,62.0828333388,-132.766483339,2018,8,17,2018-08-17 00:00:00,,2018-10-24 00:00:00,0.4,H,H, ,FUL,FUL-Full FMZ, ,Dena Cho Trail, , ,2019-05-01 00:00:00
412450,ON-1976-ESP29,ON, ,ESP29, ,46.0078,-81.7626,1976,8,11,1976-08-11 00:00:00,,1976-08-11 00:00:00,0.10000000149,H,H,IFR, , , , , , ,2023-05-06 00:00:00
306810,QC-2001-732,QC, ,2001-732, ,49.01978,-72.66667,2001,8,7,2001-08-07 00:00:00,,2001-08-08 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
188476,AB-1978-DB3-006-78,AB, ,DB3-006-78,DB3006,51.0321,-115.0676,1978,7,16,1978-07-16 00:00:00,,,0.0,H,H, , , , , , , ,2020-06-01 00:00:00
350678,YT-1985-1985XY009,YT, ,1985XY009, ,60.366667,-134.966667,1985,5,29,1985-05-29 00:00:00,,,0.05,H,H, , , , , , , ,2016-06-16 00:00:00
253959,MB-1977-1-4-39-77,MB, ,1-4-39-77, ,53.6852,-96.9479,1977,5,25,1977-05-25 00:00:00,,1977-06-05 00:00:00,1.2,N,N, , ,Intensive, , , , ,2008-07-24 00:00:00
38151,BC-1963-1963-K00396,BC, ,1963-K00396, ,50.905,-118.732,1963,7,3,1963-07-03 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
384204,ON-1992-TIM13,ON, ,TIM13, ,48.611,-80.9186,1992,6,15,1992-06-15 00:00:00,,1992-06-16 00:00:00,2.5,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
397838,ON-1976-SUD42,ON, ,SUD42, ,46.789,-80.7625,1976,6,5,1976-06-05 00:00:00,,1976-06-07 00:00:00,0.40000000596,H,H,IFR, , , , , , ,2023-05-06 00:00:00
377010,ON-1989-CHA31,ON, ,CHA31, ,47.8985,-83.5689,1989,7,23,1989-07-23 00:00:00,,1989-07-23 00:00:00,0.20000000298,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
211962,AB-1998-N03059,AB, ,N03059, ,54.6795,-116.8299,1998,6,18,1998-06-18 00:00:00,,1998-06-19 00:00:00,1.0,N,N,Crown, , , ,fueltype: C1, , ,2020-06-01 00:00:00
202116,AB-2015-GWF076,AB, ,GWF076, ,55.0507,-117.892817,2015,9,11,2015-09-11 00:00:00,,2015-09-11 00:00:00,0.8,H,H,Surface, , , ,fueltype: O1a, , ,2020-06-01 00:00:00
417863,ON-1995-THU171,ON, ,THU171, ,49.4948,-89.976,1995,8,30,1995-08-30 00:00:00,,1995-09-01 00:00:00,0.10000000149,N,N,IFR,SUP, , , , , ,2023-05-06 00:00:00
231549,SK-2003-LOWER,SK, ,LOWER,LOWER,56.5983,-105.197,2003,8,2,2003-08-02 00:00:00,,2003-08-06 00:00:00,30.0,N,N,Wildfire, , , , , , ,2020-04-03 00:00:00
183133,AB-1979-DB4-001-79,AB, ,DB4-001-79,DB4001,51.4836,-115.0876,1979,3,22,1979-03-22 00:00:00,,,0.0,H,H, , , , , , , ,2020-06-01 00:00:00
278141,QC-1976-1017,QC, ,1976-1017, ,49.06205,-66.63373,1976,5,28,1976-05-28 00:00:00,,1976-05-29 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
115497,BC-1989-1989-V60020,BC, ,1989-V60020, ,48.429,-123.246,1989,6,11,1989-06-11 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
163136,AB-1984-DL2-003-84,AB, ,DL2-003-84,DL2003,55.0076,-111.4825,1984,4,1,1984-04-01 00:00:00,,1984-04-14 00:00:00,0.0,H,H,Surface, , , , , , ,2020-06-01 00:00:00
139769,BC-2009-2009-K21349,BC, ,2009-K21349, ,50.3715,-120.4769,2009,8,3,2009-08-03 00:00:00,,,0.05,N,N,Fire, , , , , , ,2020-05-05 00:00:00
427021,ON-1999-DRY13,ON, ,DRY13, ,49.8385,-92.6871,1999,5,28,1999-05-28 00:00:00,,1999-05-29 00:00:00,2.0,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
54127,BC-1970-1970-V20125,BC, ,1970-V20125, ,49.369,-121.438,1970,6,24,1970-06-24 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
61233,BC-1972-1972-RE0071,BC, ,1972-RE0071, ,57.992,-131.053,1972,6,27,1972-06-27 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
186627,AB-1980-DS1-017-80,AB, ,DS1-017-80,DS1017,54.4801,-113.7695,1980,6,15,1980-06-15 00:00:00,,,0.40468564224,H,H, , , , , , , ,2020-06-01 00:00:00
